GISP2 depth,[Ca2+] GISP2
(m),(ppb)
2721.68,34.66
2721.68,34.66
2721.75,34.66
2721.75,33.81
2721.82,33.81
2721.82,31.69
2721.88,31.69
2721.88,31.69
2721.95,31.69
2721.95,31.69
2722.01,31.69
2722.01,31.69
2722.08,31.69
2722.08,31.69
2722.14,31.69
2722.14,31.66
2722.21,31.66
2722.21,31.5
2722.27,31.5
2722.27,31.5
2722.34,31.5
2722.34,31.5
2722.4,31.5
2722.4,33.3
2722.47,33.3
2722.47,33.3
2722.52,33.3
2722.52,33.3
2722.56,33.3
2722.56,33.73
2722.61,33.73
2722.61,35.47
2722.66,35.47
2722.66,35.47
2722.7,35.47
2722.7,35.47
2722.75,35.47
2722.75,35.47
2722.8,35.47
2722.8,30.01
2722.84,30.01
2722.84,30.01
2722.89,30.01
2722.89,30.01
2722.94,30.01
2722.94,30.01
2722.98,30.01
2722.98,34.24
2723.03,34.24
2723.03,37.06
2723.08,37.06
2723.08,37.06
2723.13,37.06
2723.13,37.06
2723.18,37.06
2723.18,33.19
2723.23,33.19
2723.23,30.61
2723.28,30.61
2723.28,30.61
2723.33,30.61
2723.33,30.61
2723.37,30.61
2723.37,31.87
2723.42,31.87
2723.42,33.77
2723.47,33.77
2723.47,33.77
2723.52,33.77
2723.52,33.77
2723.57,33.77
2723.57,33.81
2723.62,33.81
2723.62,33.87
2723.67,33.87
2723.67,33.87
2723.72,33.87
2723.72,33.87
2723.77,33.87
2723.77,33.15
2723.82,33.15
2723.82,32.06
2723.87,32.06
2723.87,32.06
2723.92,32.06
2723.92,32.06
2723.97,32.06
2723.97,32.06
2724.02,32.06
2724.02,32.06
2724.07,32.06
2724.07,32.06
2724.12,32.06
2724.12,32.06
2724.17,32.06
2724.17,35.84
2724.22,35.84
2724.22,41.51
2724.27,41.51
2724.27,41.51
2724.32,41.51
2724.32,41.51
2724.37,41.51
2724.37,35.93
2724.42,35.93
2724.42,27.56
2724.47,27.56
2724.47,27.56
2724.52,27.56
2724.52,27.56
2724.57,27.56
2724.57,28.82
2724.62,28.82
2724.62,30.71
2724.67,30.71
2724.67,30.71
2724.72,30.71
2724.72,30.71
2724.77,30.71
2724.77,30.71
2724.82,30.71
2724.82,29.48
2724.87,29.48
2724.87,29.34
2724.92,29.34
2724.92,29.34
2724.97,29.34
2724.97,28.24
2725.02,28.24
2725.02,26.58
2725.07,26.58
2725.07,26.58
2725.12,26.58
2725.12,26.58
2725.17,26.58
2725.17,26.79
2725.22,26.79
2725.22,27.11
2725.27,27.11
2725.27,27.11
2725.33,27.11
2725.33,27.11
2725.38,27.11
2725.38,30.96
2725.43,30.96
2725.43,33.53
2725.48,33.53
2725.48,33.53
2725.53,33.53
2725.53,33.53
2725.59,33.53
2725.59,36.38
2725.64,36.38
2725.64,37.09
2725.69,37.09
2725.69,37.09
2725.74,37.09
2725.74,37.09
2725.79,37.09
2725.79,30.5
2725.84,30.5
2725.84,28.85
2725.9,28.85
2725.9,28.85
2725.95,28.85
2725.95,28.85
2726,28.85
2726,25.31
2726.05,25.31
2726.05,25.31
2726.1,25.31
2726.1,25.31
2726.15,25.31
2726.15,25.78
2726.21,25.78
2726.21,28.13
2726.26,28.13
2726.26,28.13
2726.31,28.13
2726.31,28.13
2726.37,28.13
2726.37,28.04
2726.42,28.04
2726.42,27.9
2726.48,27.9
2726.48,27.9
2726.53,27.9
2726.53,27.9
2726.59,27.9
2726.59,26.73
2726.64,26.73
2726.64,26.44
2726.7,26.44
2726.7,26.44
2726.75,26.44
2726.75,26.95
2726.81,26.95
2726.81,29.48
2726.86,29.48
2726.86,29.48
2726.92,29.48
2726.92,29.48
2726.98,29.48
2726.98,28.98
2727.03,28.98
2727.03,28.65
2727.09,28.65
2727.09,28.65
2727.15,28.65
2727.15,28.23
2727.2,28.23
2727.2,26.54
2727.26,26.54
2727.26,26.54
2727.32,26.54
2727.32,26.54
2727.38,26.54
2727.38,26.4
2727.43,26.4
2727.43,26.31
2727.49,26.31
2727.49,26.31
2727.54,26.31
2727.54,26.31
2727.59,26.31
2727.59,29.12
2727.64,29.12
2727.64,29.82
2727.69,29.82
2727.69,29.82
2727.74,29.82
2727.74,29.82
2727.79,29.82
2727.79,27.38
2727.84,27.38
2727.84,26.77
2727.89,26.77
2727.89,26.77
2727.94,26.77
2727.94,26.77
2727.99,26.77
2727.99,23.61
2728.04,23.61
2728.04,22.82
2728.09,22.82
2728.09,22.82
2728.14,22.82
2728.14,22.82
2728.18,22.82
2728.18,25.31
2728.23,25.31
2728.23,26.97
2728.28,26.97
2728.28,26.97
2728.33,26.97
2728.33,26.97
2728.38,26.97
2728.38,28.13
2728.43,28.13
2728.43,28.91
2728.48,28.91
2728.48,28.91
2728.53,28.91
2728.53,28.91
2728.57,28.91
2728.57,29.96
2728.62,29.96
2728.62,31.53
2728.67,31.53
2728.67,31.53
2728.72,31.53
2728.72,31.53
2728.77,31.53
2728.77,30.17
2728.82,30.17
2728.82,28.13
2728.87,28.13
2728.87,28.13
2728.91,28.13
2728.91,28.13
2728.96,28.13
2728.96,28.83
2729.01,28.83
2729.01,31.62
2729.06,31.62
2729.06,31.62
2729.12,31.62
2729.12,31.62
2729.17,31.62
2729.17,28.89
2729.22,28.89
2729.22,24.79
2729.28,24.79
2729.28,24.79
2729.33,24.79
2729.33,24.79
2729.38,24.79
2729.38,23.41
2729.44,23.41
2729.44,22.72
2729.49,22.72
2729.49,22.72
2729.55,22.72
2729.55,22.72
2729.6,22.72
2729.6,23.98
2729.65,23.98
2729.65,23.98
2729.71,23.98
2729.71,23.98
2729.75,23.98
2729.75,23.98
2729.79,23.98
2729.79,23.84
2729.84,23.84
2729.84,23.81
2729.88,23.81
2729.88,23.81
2729.92,23.81
2729.92,23.81
2729.96,23.81
2729.96,23.81
2730,23.81
2730,24.65
2730.04,24.65
2730.04,24.65
2730.09,24.65
2730.09,24.65
2730.13,24.65
2730.13,24.65
2730.17,24.65
2730.17,24.68
2730.21,24.68
2730.21,24.75
2730.25,24.75
2730.25,24.75
2730.29,24.75
2730.29,24.75
2730.33,24.75
2730.33,24.75
2730.37,24.75
2730.37,24.92
2730.41,24.92
2730.41,25.45
2730.45,25.45
2730.45,25.45
2730.49,25.45
2730.49,25.45
2730.53,25.45
2730.53,25.45
2730.57,25.45
2730.57,24.49
2730.61,24.49
2730.61,21.63
2730.65,21.63
2730.65,21.63
2730.69,21.63
2730.69,21.63
2730.73,21.63
2730.73,21.63
2730.77,21.63
2730.77,22.59
2730.81,22.59
2730.81,25.47
2730.85,25.47
2730.85,25.47
2730.91,25.47
2730.91,25.47
2730.96,25.47
2730.96,25.47
2731.02,25.47
2731.02,25
2731.07,25
2731.07,25
2731.13,25
2731.13,25
2731.18,25
2731.18,24.68
2731.24,24.68
2731.24,24.52
2731.29,24.52
2731.29,24.52
2731.35,24.52
2731.35,24.52
2731.4,24.52
2731.4,30.27
2731.46,30.27
2731.46,30.27
2731.51,30.27
2731.51,30.27
2731.57,30.27
2731.57,28.11
2731.62,28.11
2731.62,24.88
2731.68,24.88
2731.68,24.88
2731.73,24.88
2731.73,24.88
2731.79,24.88
2731.79,24.07
2731.84,24.07
2731.84,23.87
2731.89,23.87
2731.89,23.87
2731.95,23.87
2731.95,23.87
2732,23.87
2732,21.93
2732.06,21.93
2732.06,21.93
2732.11,21.93
2732.11,21.93
2732.17,21.93
2732.17,18.58
2732.23,18.58
2732.23,15.24
2732.28,15.24
2732.28,15.24
2732.34,15.24
2732.34,15.24
2732.4,15.24
2732.4,21.71
2732.45,21.71
2732.45,21.71
2732.51,21.71
2732.51,21.71
2732.57,21.71
2732.57,21
2732.63,21
2732.63,20.3
2732.69,20.3
2732.69,20.3
2732.74,20.3
2732.74,20.3
2732.8,20.3
2732.8,21.61
2732.86,21.61
2732.86,21.61
2732.92,21.61
2732.92,21.61
2732.98,21.61
2732.98,22.03
2733.04,22.03
2733.04,22.87
2733.09,22.87
2733.09,22.87
2733.15,22.87
2733.15,22.87
2733.21,22.87
2733.21,19.54
2733.27,19.54
2733.27,18.88
2733.33,18.88
2733.33,18.88
2733.39,18.88
2733.39,18.97
2733.45,18.97
2733.45,19.07
2733.51,19.07
2733.51,19.07
2733.57,19.07
2733.57,19.07
2733.62,19.07
2733.62,15.75
2733.68,15.75
2733.68,15.75
2733.74,15.75
2733.74,15.75
2733.79,15.75
2733.79,17.32
2733.85,17.32
2733.85,18.89
2733.91,18.89
2733.91,18.89
2733.96,18.89
2733.96,18.89
2734.02,18.89
2734.02,18.25
2734.07,18.25
2734.07,18.25
2734.13,18.25
2734.13,18.25
2734.18,18.25
2734.18,17.81
2734.24,17.81
2734.24,16.93
2734.3,16.93
2734.3,16.93
2734.35,16.93
2734.35,16.93
2734.41,16.93
2734.41,18
2734.46,18
2734.46,18.27
2734.52,18.27
2734.52,18.27
2734.58,18.27
2734.58,18.79
2734.64,18.79
2734.64,19.82
2734.69,19.82
2734.69,19.82
2734.75,19.82
2734.75,19.82
2734.8,19.82
2734.8,19.36
2734.86,19.36
2734.86,19.13
2734.92,19.13
2734.92,19.13
2734.98,19.13
2734.98,18.1
2735.04,18.1
2735.04,16.04
2735.09,16.04
2735.09,16.04
2735.15,16.04
2735.15,16.33
2735.21,16.33
2735.21,17.76
2735.27,17.76
2735.27,17.76
2735.33,17.76
2735.33,17.76
2735.38,17.76
2735.38,16.43
2735.44,16.43
2735.44,15.76
2735.5,15.76
2735.5,15.76
2735.56,15.76
2735.56,16.78
2735.62,16.78
2735.62,18.82
2735.68,18.82
2735.68,18.82
2735.73,18.82
2735.73,18.82
2735.79,18.82
2735.79,19.49
2735.85,19.49
2735.85,19.63
2735.91,19.63
2735.91,19.63
2735.97,19.63
2735.97,19.94
2736.03,19.94
2736.03,20.25
2736.09,20.25
2736.09,20.25
2736.15,20.25
2736.15,20.13
2736.21,20.13
2736.21,19.52
2736.27,19.52
2736.27,19.52
2736.33,19.52
2736.33,19.52
2736.39,19.52
2736.39,20.98
2736.44,20.98
2736.44,21.34
2736.51,21.34
2736.51,21.34
2736.56,21.34
2736.56,20.56
2736.62,20.56
2736.62,16.63
2736.68,16.63
2736.68,16.63
2736.74,16.63
2736.74,16.94
2736.81,16.94
2736.81,18.78
2736.87,18.78
2736.87,18.78
2736.92,18.78
2736.92,18.78
2736.99,18.78
2736.99,16.1
2737.04,16.1
2737.04,15.43
2737.1,15.43
2737.1,15.43
2737.16,15.43
2737.16,15.43
2737.22,15.43
2737.22,15.43
2737.28,15.43
2737.28,15.43
2737.34,15.43
2737.34,15.43
2737.39,15.43
2737.39,19.43
2737.45,19.43
2737.45,20.23
2737.51,20.23
2737.51,20.23
2737.57,20.23
2737.57,19.51
2737.63,19.51
2737.63,18.8
2737.69,18.8
2737.69,18.8
2737.74,18.8
2737.74,18.8
2737.8,18.8
2737.8,18.39
2737.86,18.39
2737.86,18.39
2737.92,18.39
2737.92,18.39
2737.97,18.39
2737.97,19.17
2738.03,19.17
2738.03,19.95
2738.09,19.95
2738.09,19.95
2738.15,19.95
2738.15,19.95
2738.2,19.95
2738.2,16.72
2738.26,16.72
2738.26,16.72
2738.32,16.72
2738.32,16.72
2738.37,16.72
2738.37,16.28
2738.43,16.28
2738.43,15.83
2738.49,15.83
2738.49,15.83
2738.55,15.83
2738.55,15.83
2738.6,15.83
2738.6,15.86
2738.66,15.86
2738.66,15.86
2738.72,15.86
2738.72,15.86
2738.78,15.86
2738.78,15.9
2738.83,15.9
2738.83,15.92
2738.89,15.92
2738.89,15.92
2738.95,15.92
2738.95,15.92
2739,15.92
2739,15.7
2739.06,15.7
2739.06,15.7
2739.12,15.7
2739.12,15.7
2739.18,15.7
2739.18,17.79
2739.24,17.79
2739.24,18.84
2739.3,18.84
2739.3,18.84
2739.35,18.84
2739.35,18.66
2739.41,18.66
2739.41,17.74
2739.47,17.74
2739.47,17.74
2739.53,17.74
2739.53,17.74
2739.59,17.74
2739.59,18.13
2739.65,18.13
2739.65,18.21
2739.7,18.21
2739.7,18.21
2739.77,18.21
2739.77,18.77
2739.82,18.77
2739.82,19.6
2739.89,19.6
2739.89,19.6
2739.94,19.6
2739.94,19.6
2740,19.6
2740,17.05
2740.06,17.05
2740.06,17.05
2740.12,17.05
2740.12,17.05
2740.19,17.05
2740.19,14.87
2740.25,14.87
2740.25,14.44
2740.31,14.44
2740.31,14.44
2740.37,14.44
2740.37,15.11
2740.42,15.11
2740.42,16.11
2740.48,16.11
2740.48,16.11
2740.54,16.11
2740.54,16.11
2740.6,16.11
2740.6,14.63
2740.67,14.63
2740.67,14.63
2740.72,14.63
2740.72,14.63
2740.78,14.63
2740.78,18.15
2740.84,18.15
2740.84,18.85
2740.9,18.85
2740.9,18.85
2740.96,18.85
2740.96,18.13
2741.02,18.13
2741.02,16.68
2741.08,16.68
2741.08,16.68
2741.14,16.68
2741.14,16.68
2741.2,16.68
2741.2,15.64
2741.25,15.64
2741.25,15.64
2741.32,15.64
2741.32,15.64
2741.37,15.64
2741.37,14.81
2741.43,14.81
2741.43,13.97
2741.5,13.97
2741.5,13.97
2741.55,13.97
2741.55,14.05
2741.61,14.05
2741.61,14.44
2741.67,14.44
2741.67,14.44
2741.73,14.44
2741.73,14.44
2741.79,14.44
2741.79,16.94
2741.85,16.94
2741.85,17.44
2741.91,17.44
2741.91,17.44
2741.97,17.44
2741.97,16.58
2742.03,16.58
2742.03,15.71
2742.09,15.71
2742.09,15.71
2742.15,15.71
2742.15,15.71
2742.21,15.71
2742.21,15.71
2742.28,15.71
2742.28,15.71
2742.34,15.71
2742.34,15.71
2742.4,15.71
2742.4,18.4
2742.46,18.4
2742.46,18.4
2742.52,18.4
2742.52,18.4
2742.58,18.4
2742.58,16.85
2742.64,16.85
2742.64,16.08
2742.71,16.08
2742.71,16.08
2742.77,16.08
2742.77,17.17
2742.83,17.17
2742.83,18.26
2742.89,18.26
2742.89,18.26
2742.95,18.26
2742.95,17.51
2743.02,17.51
2743.02,15.65
2743.08,15.65
2743.08,15.65
2743.14,15.65
2743.14,15.65
2743.2,15.65
2743.2,15.96
2743.26,15.96
2743.26,15.96
2743.32,15.96
2743.32,15.96
2743.38,15.96
2743.38,16.5
2743.45,16.5
2743.45,16.71
2743.51,16.71
2743.51,16.71
2743.57,16.71
2743.57,15.95
2743.63,15.95
2743.63,15.19
2743.69,15.19
2743.69,15.19
2743.75,15.19
2743.75,16.32
2743.82,16.32
2743.82,19.14
2743.88,19.14
2743.88,19.14
2743.94,19.14
2743.94,19.1
2744.01,19.1
2744.01,18.87
2744.07,18.87
2744.07,18.87
2744.13,18.87
2744.13,18.87
2744.19,18.87
2744.19,17.12
2744.25,17.12
2744.25,16.77
2744.31,16.77
2744.31,16.77
2744.37,16.77
2744.37,16.31
2744.44,16.31
2744.44,15.96
2744.5,15.96
2744.5,15.96
2744.56,15.96
2744.56,15.71
2744.62,15.71
2744.62,15.21
2744.68,15.21
2744.68,15.21
2744.74,15.21
2744.74,15.21
2744.8,15.21
2744.8,14.35
2744.87,14.35
2744.87,14.35
2744.93,14.35
2744.93,14.35
2744.99,14.35
2744.99,18.53
2745.05,18.53
2745.05,19.37
2745.11,19.37
2745.11,19.37
2745.18,19.37
2745.18,16.77
2745.24,16.77
2745.24,15.47
2745.31,15.47
2745.31,15.47
2745.37,15.47
2745.37,16.31
2745.43,16.31
2745.43,17.16
2745.5,17.16
2745.5,17.16
2745.56,17.16
2745.56,18.26
2745.62,18.26
2745.62,20.47
2745.68,20.47
2745.68,20.47
2745.75,20.47
2745.75,20.84
2745.81,20.84
2745.81,22.71
2745.87,22.71
2745.87,22.71
2745.93,22.71
2745.93,22.71
2746,22.71
2746,16.08
2746.06,16.08
2746.06,16.08
2746.12,16.08
2746.12,16.08
2746.18,16.08
2746.18,15.61
2746.24,15.61
2746.24,15.37
2746.31,15.37
2746.31,15.37
2746.37,15.37
2746.37,15.97
2746.43,15.97
2746.43,16.57
2746.49,16.57
2746.49,16.57
2746.56,16.57
2746.56,17.25
2746.62,17.25
2746.62,18.6
2746.68,18.6
2746.68,18.6
2746.75,18.6
2746.75,18.47
2746.81,18.47
2746.81,17.84
2746.87,17.84
2746.87,17.84
2746.93,17.84
2746.93,17.84
2746.99,17.84
2746.99,24.63
2747.05,24.63
2747.05,25.99
2747.11,25.99
2747.11,25.99
2747.18,25.99
2747.18,21.61
2747.24,21.61
2747.24,19.42
2747.3,19.42
2747.3,19.42
2747.36,19.42
2747.36,19.94
2747.42,19.94
2747.42,20.99
2747.49,20.99
2747.49,20.99
2747.55,20.99
2747.55,21.6
2747.61,21.6
2747.61,24.62
2747.67,24.62
2747.67,24.62
2747.73,24.62
2747.73,24.62
2747.8,24.62
2747.8,25.98
2747.86,25.98
2747.86,25.98
2747.92,25.98
2747.92,25.98
2747.98,25.98
2747.98,23.21
2748.05,23.21
2748.05,22.1
2748.11,22.1
2748.11,22.1
2748.17,22.1
2748.17,23.63
2748.23,23.63
2748.23,25.15
2748.3,25.15
2748.3,25.15
2748.36,25.15
2748.36,26.47
2748.42,26.47
2748.42,29.11
2748.48,29.11
2748.48,29.11
2748.54,29.11
2748.54,29.11
2748.6,29.11
2748.6,34.71
2748.66,34.71
2748.66,34.71
2748.72,34.71
2748.72,34.71
2748.78,34.71
